id,title,num_subscribers,avg_rating,num_reviews,num_lectures,num_practice_tests,year,price_amount,discount_amount,currency
1593440,The Ultimate Guide to Cinematography with Unity,7749,4.52564,494,147,0,2018,432.0,22.75,SR
878484,"Complete Guide To Making Apps: 250,000+ Downloads",13785,3.95,494,76,0,2016,624.0,22.75,SR
679682,Become a Professional Programmer,5739,4.39286,494,147,0,2015,432.0,22.75,SR
1925838,The 7 Day Android App Bootcamp - Android Pie and Kotlin,3124,4.57792,494,47,0,2018,432.0,22.75,SR
2496714,Lua Scripting: Master complete Lua Programming from scratch,1886,4.41038,494,107,0,2019,432.0,22.75,SR
2427676,"Intro to Big Data, Data Science and Artificial Intelligence",1087,4.26429,494,80,0,2019,128.0,22.75,SR
1795952,"The Complete Neural Networks Bootcamp: Theory, Applications",4167,4.39076,494,147,0,2018,320.0,22.75,SR
1087426,The Complete iOS 11 Developer Course - Beginner To Advanced,13785,4.4,494,147,0,2017,432.0,22.75,SR
1557782,The Ultimate LINQ with C# Masterclass - Basics to Advanced,3751,4.42029,494,46,0,2018,432.0,22.75,SR
420652,AngularJS Custom Directives with Dan Wahlin,4926,4.75,494,61,0,2015,112.0,22.75,SR
528460,Artificial Intelligence I: Basics and Games in Java,6033,4.28846,494,72,0,2015,432.0,22.75,SR
997814,Angular 2 & TypeScript Beginner Web Development,5924,3.95,494,132,0,2016,432.0,22.75,SR
1750352,Salesforce Lightning:  Learn about Salesforce Lightning,3215,4.34314,494,41,0,2018,448.0,22.75,SR
1112362,Mastering Wireshark 2,4235,4.52222,494,46,0,2017,400.0,22.75,SR
1591790,Deliver software faster with Microservices,13785,3.61735,494,17,0,2019,64.0,22.75,SR
519952,PHP: Complete Login and Registration System with PHP & MYSQL,12836,4.075,494,56,0,2015,320.0,22.75,SR
1276318,Project Based Python Programming For Kids & Beginners,2772,4.46907,494,55,0,2017,432.0,22.75,SR
2075452,Mastery in Python - For Beginners from Zero to Hero !,13785,3.63636,494,34,0,2018,432.0,22.75,SR
1470544,Text Mining and Natural Language Processing in R,4072,4.40244,494,79,0,2018,448.0,22.75,SR
1189692,Learn Swift 4 with Bob: The Intermediate to Advanced Swift,1535,4.7,494,84,0,2017,160.0,22.75,SR
2006624,Create a Battle Royale game using Unreal Engine 4 Blueprints,2649,4.40957,494,21,0,2019,432.0,22.75,SR
575076,Spring Core Advanced - Beyond the Basics,13785,4.12069,494,63,0,2016,304.0,22.75,SR
31592,"SQL Server Essentials, from Scratch",2765,4.42683,494,55,0,2013,432.0,22.75,SR
2080118,Build Microservices with .NET Core 3.x & Amazon Web Services,3135,4.40625,494,61,0,2019,432.0,22.75,SR
1572656,Bootstrap - Create 4 Real World Projects,3440,4.56122,494,64,0,2018,64.0,22.75,SR
99986,Introduction to Web Development,13785,4.33978,494,15,0,2013,64.0,22.75,SR
402056,Software Testing : Learn Manual/QA Testing + ISTQB CTFL Help,4045,4.28571,494,60,0,2015,320.0,22.75,SR
2600670,Learn To Create A Roguelike Game In Unity,3875,4.67857,494,124,0,2019,432.0,22.75,SR
849116,RSLogix5000 Training Using PLC Ladder Logic. Basic,1865,4.35088,494,30,0,2017,160.0,22.75,SR
2800976,Advanced C Programming Course,5246,4.41697,494,147,0,2020,432.0,22.75,SR
2530202,Learn Basic HTML5,13785,3.78333,494,22,0,2019,432.0,22.75,SR
1599980,Build a Shopify Theme From Scratch,2263,4.40654,494,30,0,2018,112.0,22.75,SR
1667230,Node.js Unit Testing In-Depth,13785,4.52941,494,45,0,2018,288.0,22.75,SR
2002956,Learn C# for Beginners Crash Course,3353,4.68182,494,147,0,2018,320.0,22.75,SR
205954,Mastering Grails. A Comprehensive Grails Course.,2391,3.78571,494,71,0,2014,160.0,22.75,SR
1112282,Mastering Magento 2,2908,3.88372,494,22,0,2017,400.0,22.75,SR
876850,HTML5 Specialist: Comprehensive HTML5 Training,2784,4.18421,494,83,0,2016,320.0,22.75,SR
706020,Objective-C Crash Course for Swift Developers,6568,4.48611,494,53,0,2016,80.0,22.75,SR
374568,Part 1 and Part 2 Certification Exam Strategy,5458,4.48684,494,19,0,2015,208.0,22.75,SR
1262952,Learn Programming in Python With the Power of Animation,13785,4.35,494,45,0,2017,432.0,22.75,SR
1242466,Bash Shell Scripting Tutorial for Beginners,8372,4.40476,494,87,0,2017,320.0,22.75,SR
1614438,Mainframe: The Complete COBOL Course From Beginner To Expert,3460,4.27215,494,92,0,2018,432.0,22.75,SR
1249018,Java for beginners course (Core concepts),12571,4.1,494,118,0,2017,160.0,22.75,SR
2006330,Testing Ruby with RSpec: The Complete Guide,13785,4.5679,494,60,0,2019,64.0,22.75,SR
2863528,The Complete Android App Development Masterclass: Build Apps,13785,4.27193,494,116,0,2020,432.0,22.75,SR
2640970,OpenAPI: Beginner to Guru,3438,4.49713,494,52,0,2019,432.0,22.75,SR
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,13785,3.7,494,80,0,2014,320.0,22.75,SR
1323362,SOLID Software Architecture: Complete Guide with Coding Examples,3267,4.15,494,11,0,2017,144.0,22.75,SR
1778006,The Complete Python 3 Masterclass - From Beginner To Pro,2658,4.64583,494,147,0,2018,432.0,22.75,SR
501438,Microsoft Access SQL: SQL for Non-Programmers,5881,4.53571,494,86,0,2015,432.0,22.75,SR
2000856,Complete Next.js with React & Node - Beautiful Portfolio App,4300,4.51124,494,147,0,2018,432.0,22.75,SR
912946,Professional Rails Code Along,3277,4.63636,494,120,0,2016,128.0,22.75,SR
2308032,Angular Testing Masterclass (with FREE E-Book),2561,4.54167,494,44,0,2019,432.0,22.75,SR
37940,SQL Server High Availability and Disaster Recovery (HA/DR),4492,4.30263,494,32,0,2013,432.0,22.75,SR
1047346,Master Unity® VR: Make 30 Mini Games in 3D,6394,4.39286,494,147,0,2016,432.0,22.75,SR
1433600,Learn Unity Engine and C# by creating a real top down RPG,2354,4.25,494,51,0,2017,128.0,22.75,SR
260766,Advanced Automation Testing with Quick Test Pro (QTP) or UFT,3764,3.75,494,49,0,2014,176.0,22.75,SR
1540038,Kubernetes from A to Z™,8437,4.15,494,27,0,2018,336.0,22.75,SR
2690172,The Complete Guide to Advanced React Component Patterns,3651,4.35185,494,61,0,2020,144.0,22.75,SR
1344876,What's New in Java 9 - Modules and More!,4106,4.35526,494,63,0,2017,160.0,22.75,SR
2200716,"Python 3: Project-based Python, Algorithms, Data Structures",3870,4.45982,494,102,0,2019,432.0,22.75,SR
325564,Data Structures and Algorithms In Java for Coding Interview,2459,4.15385,494,146,0,2015,432.0,22.75,SR
2622982,Spark 3.0 & Big Data Essentials with Scala | Rock the JVM,3296,4.60882,494,25,0,2019,160.0,22.75,SR
84085,Statistics / Data Analysis in SPSS: Inferential Statistics,3965,4.38835,494,32,0,2013,304.0,22.75,SR
443746,The WpFASTER WordPress Speed Optimization Master Course,3602,4.45238,494,55,0,2015,432.0,22.75,SR
1001410,Introduction to Data Science,2932,4.32609,494,39,0,2016,64.0,22.75,SR
741888,PCB Design a Tiny Arduino In Altium CircuitMaker,13201,4.35,494,16,0,2016,128.0,22.75,SR
745082,Elixir for Beginners,3492,4.32143,494,28,0,2016,128.0,22.75,SR
3236235,Devops Fundamentals- CI/CD with AWS +Docker+Ansible+Jenkins,5201,4.65443,494,61,0,2020,432.0,22.75,SR
706004,Intermediate iOS - Get Job Ready with Swift 2,3845,4.2,494,143,0,2016,432.0,22.75,SR
1251786,Redux in Angular (2 and 4+),3661,4.3125,494,15,0,2017,224.0,22.75,SR
1418878,Spring Boot For Software Engineers,2953,4.4697,494,75,0,2017,432.0,22.75,SR
270820,Learn Cloud Computing from Scratch,13306,3.81818,494,10,0,2014,96.0,22.75,SR
441918,Complete Filemaker Invoice database,2125,4.45238,494,28,0,2015,128.0,22.75,SR
1933808,Python OOP - Object Oriented Programming for Beginners,3124,4.45139,494,147,0,2018,112.0,22.75,SR
1320788,"React, Redux, & Enzyme - Introducing Apps & Tests",4058,3.90476,494,86,0,2017,320.0,22.75,SR
1588878,Adobe Experience Manager 6.3 | The Complete AEM Masterclass,2064,3.61957,494,53,0,2018,128.0,22.75,SR
765834,Make a Tetris-style Puzzler in Unity,3585,4.65789,494,101,0,2016,224.0,22.75,SR
2034070,Python on the Backend,13785,4.41981,494,26,0,2018,432.0,22.75,SR
2537778,JavaScript Modern ES6 - 2020 - The Complete Course,13785,4.43976,494,98,0,2020,192.0,22.75,SR
1324336,Ansible Automation For Beginners to Advance - Step by Step,13785,3.6,494,40,0,2017,432.0,22.75,SR
617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,3925,4.35294,494,23,0,2016,80.0,22.75,SR
1019912,WordPress E-commerce: Build Two Stores and a Membership Site,4633,4.39062,494,115,0,2017,432.0,22.75,SR
796654,Linux Shell Programming for Beginners,4089,4.7,494,42,0,2016,128.0,22.75,SR
1756916,Stored Procedures Unpacked: Learn to Code T-SQL Stored Procs,2730,4.35714,494,39,0,2018,64.0,22.75,SR
1710310,The Complete RxJava 2 For Android Development Masterclass,2525,4.28,494,96,0,2018,320.0,22.75,SR
1419368,Redux Saga with React: Fast-track Redux Saga intro course,1972,4.48039,494,24,0,2018,64.0,22.75,SR
1813988,Unit Testing .Net Core Applications with xUnit .net & MOQ,2926,4.16529,494,39,0,2018,320.0,22.75,SR
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,2554,4.325,494,71,0,2016,64.0,22.75,SR
1297994,Design Patterns in Swift,3512,4.375,494,113,0,2017,320.0,22.75,SR
1512330,Object Oriented Programming in C++,2674,4.54545,494,136,0,2018,240.0,22.75,SR
2932030,Step by Step Guide to Machine Learning,13785,4.11745,494,16,0,2020,64.0,22.75,SR
14346,Learn C# Programming (In Ten Easy Steps),3994,4.32292,494,126,0,2012,448.0,22.75,SR
3033186,Step by Step Guide for Javascript - Basics to Advanced,13785,4.22826,494,87,0,2020,64.0,22.75,SR
1250376,Code Your First Website with HTML & CSS for Kids & Beginners,1487,4.71711,494,37,0,2017,432.0,22.75,SR
2157118,Machine Learning Classification Bootcamp in Python,5196,4.56757,494,82,0,2019,432.0,22.75,SR
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",2569,3.13636,494,89,0,2017,432.0,22.75,SR
1508164,Practical MongoDB : For Absolute Beginners,13785,3.95673,494,25,0,2018,432.0,22.75,SR
965162,OOP Object Oriented Programming In PHP 7,5286,4.71591,494,136,0,2017,320.0,22.75,SR
986406,Typescript Masterclass & FREE E-Book,3926,4.45833,494,107,0,2016,432.0,22.75,SR
552594,Create Complete Web Applications easily with APEX 5,2403,4.15789,494,81,0,2015,96.0,22.75,SR
2019358,Universal React with Next.js - The Ultimate Guide,3452,4.10135,494,90,0,2018,96.0,22.75,SR
1064546,"The Complete Unity® Masterclass: Build 2D, 3D, and VR Games",5644,4.40909,494,147,0,2017,432.0,22.75,SR
298108,Vagrant Up! Comprehensive development system automation,4960,4.2,494,46,0,2014,432.0,22.75,SR
2385972,Complete React Hooks Course 2020: A - Z ( Scratch to React ),2757,4.59122,494,57,0,2019,432.0,22.75,SR
1443358,HTML5 Masterclass: Your Complete Beginner to Advanced Class,13785,4.23077,494,83,0,2018,432.0,22.75,SR
778280,C# Intermediate Programming : Applications Driven Approach,4478,4.68889,494,147,0,2016,160.0,22.75,SR
268298,Load Testing Using HP LoadRunner 12,2732,4.05,494,91,0,2014,432.0,22.75,SR
2014820,Master Python Programming: The Complete Python Bootcamp 2020,2887,4.54386,494,147,0,2019,432.0,22.75,SR
2348756,Design Patterns for Game Programming,5762,4.58824,494,37,0,2019,64.0,22.75,SR
717884,How To Launch Your App In  Just 16 hrs - Android Development,2089,4.1,494,110,0,2016,256.0,22.75,SR
1055398,R Programming Hands-on Specialization for Data Science (Lv1),13785,4.11111,494,87,0,2017,432.0,22.75,SR
2182258,Probability for Statistics and Data Science,9095,4.40789,494,46,0,2019,432.0,22.75,SR
1883186,Full Stack Web Development Masterclass: Beginner To Advanced,13785,4.56923,494,147,0,2018,576.0,22.75,SR
2573850,iOS 13 - How to Make Amazing iPhone Apps: Xcode 11 & Swift 5,3829,4.71364,494,94,0,2019,432.0,22.75,SR
422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),2048,4.375,494,115,0,2015,272.0,22.75,SR
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,4445,4.33019,494,42,0,2015,304.0,22.75,SR
1587422,Complete JSON AJAX API Course - Beginner to Professional,6991,4.33673,494,147,0,2018,432.0,22.75,SR
942454,The Complete iOS Development Course. Swift Programming A-Z,3025,4.6,494,147,0,2016,432.0,22.75,SR
797040,Guide to Front-End Web Development and Design,13254,4.3375,494,147,0,2016,432.0,22.75,SR
2220736,End to End automation testing with Cypress,3408,4.31667,494,65,0,2019,208.0,22.75,SR
546510,Building Interactive Dashboards with Tableau,5428,4.27083,494,40,0,2015,272.0,22.75,SR
2638042,C Programming For Beginners -Build Bank ATM Machine Software,13785,3.96512,494,27,0,2019,64.0,22.75,SR
1086390,Java Programming Fundamentals,10759,4.75,494,11,0,2017,64.0,22.75,SR
1581690,Modern web development course: beginner to advanced,13785,4.0,494,48,0,2018,432.0,22.75,SR
2201958,Learn Advanced JavaScript,13785,3.66667,494,22,0,2019,432.0,22.75,SR
945336,Javascript Intermediate level 1 - Mastering the DOM,3467,4.35,494,31,0,2016,320.0,22.75,SR
1435018,Projects in Machine Learning : Beginner To Professional,4451,4.19231,494,66,0,2017,160.0,22.75,SR
1140452,Learn TDD in Java,2305,4.30488,494,22,0,2017,80.0,22.75,SR
1196460,Advanced Android - Architecture with Dagger 2 and more,3151,4.44444,494,90,0,2017,320.0,22.75,SR
1867116,The Ultimate Guide to Real World Applications with Unity,5494,4.18421,494,130,0,2018,432.0,22.75,SR
1915708,CUDA programming Masterclass,3283,4.37162,494,83,0,2018,384.0,22.75,SR
2092442,Modern Android App Development Bootcamp With Kotlin 2020,7349,4.62821,494,147,0,2019,64.0,22.75,SR
1356834,Project in DevOps - Build Real World Processes,3332,4.26316,494,59,0,2017,320.0,22.75,SR
1359020,Hands on With Docker & Docker Compose From a Docker Captain,2092,4.72727,494,51,0,2017,192.0,22.75,SR
2074464,Learn the Art and Science of PCB Design with Eagle,1755,4.40493,494,36,0,2018,320.0,22.75,SR
1576340,Unreal VR Dev: Make VR Experiences with Unreal Engine in C++,7044,4.42391,494,82,0,2018,432.0,22.75,SR
1195318,Bash Shell scripting and automation,13785,4.34177,494,56,0,2017,64.0,22.75,SR
132804,Website Localization For Translators,1885,4.44,494,42,0,2014,416.0,22.75,SR
1281488,Apache Spark Hands on Specialization for Big Data Analytics,12204,3.8,494,73,0,2018,448.0,22.75,SR
1571800,Godot 3 Complete Developer Course - 2D and 3D,3010,4.23958,494,84,0,2018,432.0,22.75,SR
1228376,Learn Java the Easy Way: Build Desktop & Android Mobile Apps,3234,4.42308,494,115,0,2017,128.0,22.75,SR
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,3075,4.64865,494,16,0,2015,160.0,22.75,SR
2691654,Java from Zero to First Job: Part 1 - Java Basics and OOP,13785,4.29453,494,60,0,2020,64.0,22.75,SR
1608944,Laravel and Vue.js - Fullstack Web Development (2020),3078,4.33673,494,147,0,2018,320.0,22.75,SR
53256,Bootstrap Basics: Program Responsive Websites,5284,4.8,494,28,0,2013,240.0,22.75,SR
1908308,Coding for beginners,5396,4.28571,494,147,0,2018,432.0,22.75,SR
633466,From 0 to 1: Design Patterns - 24 That Matter - In Java,7208,4.25926,494,63,0,2015,320.0,22.75,SR
19603,Learning Dynamic Website Design - PHP MySQL and JavaScript,13785,4.5,494,125,0,2012,160.0,22.75,SR
1400762,Hacking with macOS - Build 18 Desktop Apps with Swift 5,3611,4.52941,494,109,0,2017,432.0,22.75,SR
1327744,Complete Oracle ADF 12c Course for Beginners (step-by-step),1996,4.40385,494,98,0,2018,256.0,22.75,SR
518902,Make Unity 3D interactive games with Fungus - no coding!,1918,4.59091,494,43,0,2015,96.0,22.75,SR
1610498,Learn C programming from Scratch,10462,4.05882,494,23,0,2018,64.0,22.75,SR
1192352,Naked C#: A Beginner's Guide to Coding,2658,4.80769,494,68,0,2017,64.0,22.75,SR
1551422,"ES6, ES7 & ES8, TIME to update your JavaScript / ECMAScript!",3472,4.6129,494,60,0,2018,192.0,22.75,SR
235886,Swift Essentials - Learn Swift 2.1 Step by Step,12124,4.65,494,147,0,2014,432.0,22.75,SR
1173284,Complete Vuejs Course: Vue.js + Nuxt.js + PHP + Express.js,2557,4.5,494,147,0,2017,320.0,22.75,SR
2016690,Complete Data Analysis with Pandas : Hands-on Pandas Python,10899,4.31522,494,147,0,2019,432.0,22.75,SR
1769414,The Complete Python Programming Bootcamp,7060,4.44565,494,96,0,2018,432.0,22.75,SR
24422,Learn To Program with Pascal,3005,4.45833,494,44,0,2012,432.0,22.75,SR
2079540,AWS Data Architect Bootcamp - 43 Services 500 FAQs 20+ Tools,5781,4.46875,494,147,0,2019,432.0,22.75,SR
1122044,Mobile App Development with PhoneGap,2392,4.22973,494,61,0,2017,320.0,22.75,SR
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,13785,4.2,494,93,0,2012,160.0,22.75,SR
1331625,Master React Native Animations,3745,4.5,494,126,0,2017,320.0,22.75,SR
2310440,Cutting-Edge AI: Deep Reinforcement Learning in Python,5621,4.7483,494,50,0,2019,432.0,22.75,SR
835946,Practice advanced SQL queries with MySQL 5.7+,4899,3.90909,493,79,0,2016,176.0,22.75,SR
326326,Mastering SharePoint 2013 Development Using C# - Part I,2736,4.19444,493,119,0,2014,160.0,22.75,SR
1304264,Beginning Test Driven Development in C++,3335,4.28182,492,19,0,2017,96.0,22.75,SR
2223404,Flutter & Dart Development For Building iOS and Android Apps,13785,4.15,492,125,0,2019,432.0,22.75,SR
2539632,Master Laravel with Vue.js Fullstack Development,2378,4.60795,492,143,0,2019,304.0,22.75,SR
1423234,Learn SQL with Microsoft SQL Server,4415,4.39,491,35,0,2017,432.0,22.75,SR
2338670,Statistics & Applied Data Science - Business Data Analysis,6978,4.1875,491,147,0,2019,432.0,22.75,SR
779488,R Data Pre-Processing & Data Management - Shape your Data!,3456,4.33333,490,64,0,2016,352.0,22.75,SR
1733070,iOS 12 & Xcode 10 - Complete Swift 4.2 & Objective-C Course,2918,4.58824,490,147,0,2018,432.0,22.75,SR
2410968,Bootstrap & jQuery - Certification Course for Beginners,13785,4.33,490,84,0,2019,432.0,22.75,SR
2879362,Modern Javascript for Beginners 2020 + Javascript Projects,13785,4.33069,490,113,0,2020,432.0,22.75,SR
1364966,ASP.NET CORE 2.0 E-COMMERCE WEB SITE BASED ON MICROSERVICES,1994,3.96053,489,76,0,2017,352.0,22.75,SR
1250764,Automation Testing using Selenium & Katalon Studio,6277,4.24545,488,147,0,2017,144.0,22.75,SR
771448,Learn and Master C Programming For Absolute Beginners!,5115,4.26923,487,147,0,2017,432.0,22.75,SR
1612762,Angular and Node.js Integration,13785,4.1,487,16,0,2018,160.0,22.75,SR
2007868,JUnit 5: Java Unit Tests for Beginners,2169,4.49,487,25,0,2018,320.0,22.75,SR
438570,The Complete Android Oreo Tutorial - Make 30 Apps,13785,3.8,486,141,0,2015,432.0,22.75,SR
1923228,Data Science with Python - Beginners,13785,3.0,486,36,0,2018,320.0,22.75,SR
653846,Master the MEAN Stack - Learn By Example,13785,4.3,485,42,0,2016,432.0,22.75,SR
1112138,Drupal 8 for Beginners,2024,4.22619,485,37,0,2017,400.0,22.75,SR
1116290,Mastering Go Programming,3653,4.28333,485,56,0,2017,432.0,22.75,SR
1137808,Create Your First React Native App,3600,4.42424,485,62,0,2017,96.0,22.75,SR
1402966,JavaScript Console Object Ultimate Guide,13785,4.57692,485,15,0,2017,64.0,22.75,SR
826366,Building a ASP.NET MVC 5 Membership Website,2985,4.54545,485,147,0,2016,432.0,22.75,SR
884988,Build a Complete Registration and Login System using PHP MVC,2179,4.85,485,106,0,2017,256.0,22.75,SR
1692094,Learn Python 3 - Your First Step to Learning Python,13785,4.31429,484,52,0,2018,432.0,22.75,SR
1495598,Data Science and Machine Learning using Python - A Bootcamp,2242,4.54286,484,111,0,2018,448.0,22.75,SR
10321,Learn to Program with C++,4053,4.5,483,108,0,2011,160.0,22.75,SR
1360384,HDPCD:Spark using Python (pyspark),8392,3.98182,482,61,0,2017,160.0,22.75,SR
680088,Salesforce Visualforce Development: Create Visualforce pages,2808,4.54464,481,60,0,2015,448.0,22.75,SR
482834,Complete HTML Tutorial from scratch,13785,4.15,481,59,0,2015,64.0,22.75,SR
2484544,The Bubble Beginners Bootcamp (2019) - Visual Programming,1415,4.74752,481,48,0,2019,432.0,22.75,SR
438970,"C, C++, Python and Ruby Programming",13785,3.5,481,147,0,2015,64.0,22.75,SR
845994,MVVM in WPF Survival Guide From A to Z,2826,3.79412,480,93,0,2016,144.0,22.75,SR
200824,Introduction to JavaScript Object Notation (JSON),3880,4.26316,480,20,0,2014,64.0,22.75,SR
1988668,Full JavaScript Masterclass Course: ES6 Modern Development,13785,4.14286,479,70,0,2018,432.0,22.75,SR
2713050,Python for Data Science and Data Analysis Masterclass: 2020,13785,4.16056,479,51,0,2019,432.0,22.75,SR
1898708,Building Cloud Infrastructure with Terraform,2885,4.46914,479,42,0,2018,432.0,22.75,SR
2346944,Deep Reinforcement Learning 2.0,4706,4.40299,478,63,0,2019,448.0,22.75,SR
1191454,Master .NET and C# Unit Testing with NUnit and Moq,3061,4.34783,478,44,0,2017,160.0,22.75,SR
2967048,MySQL Database Administration - SQL Database for Beginners,3017,4.58813,477,71,0,2020,432.0,22.75,SR
1862914,Apache Kafka for Developers using Spring Boot[LatestEdition],3271,4.47018,477,82,0,2020,320.0,22.75,SR
1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,2941,4.08333,477,37,0,2017,432.0,22.75,SR
3014898,The Creative HTML5 & CSS3 Course - Build Awesome Websites,2113,4.66992,476,77,0,2020,432.0,22.75,SR
1306142,Beginner Object Oriented Programming In C# and .NET Core,13785,4.57812,476,28,0,2019,432.0,22.75,SR
614988,Write Asynchronous C# Code With Tasks and PLINQ,4060,4.375,475,28,0,2015,384.0,22.75,SR
1460896,Scratch Programming - Build 11 Games in Scratch 3.0 Bootcamp,4351,4.34969,475,53,0,2018,432.0,22.75,SR
1430526,Apache Camel - Learn by coding in Spring Boot,2917,4.32407,474,98,0,2018,320.0,22.75,SR
738040,Introduction to Docker,11330,3.1,474,26,0,2016,240.0,22.75,SR
721192,The Ultimate HTML Developer 2020 Edition,13375,4.625,474,104,0,2016,432.0,22.75,SR
919922,"Regression, Data Mining, Text Mining, Forecasting using R",4214,4.07692,474,147,0,2016,320.0,22.75,SR
1961856,Lumen Microservices: Create Services and APIs with Lumen,1671,4.4125,474,62,0,2018,192.0,22.75,SR
82328,VB.NET  with VS 2017 and Windows Forms,3102,4.37838,473,86,0,2014,320.0,22.75,SR
1264880,How to Make a Freaking iPhone App - iOS 11 and Swift 4,3254,4.85,472,143,0,2017,432.0,22.75,SR
2504438,Apache Airflow: The Hands-On Guide,3763,4.58427,472,109,0,2020,336.0,22.75,SR
2199834,Learn Jenkins from a DevOps Guru,8078,4.23333,472,66,0,2019,432.0,22.75,SR
873580,Make a Multiplayer Shooter in Unity,7007,4.55,471,39,0,2016,80.0,22.75,SR
1999404,Flutter intermediate course learn new widgets,13785,4.0,471,31,0,2018,64.0,22.75,SR
2200286,The Java Design Patterns Course,4887,4.38,470,147,0,2019,320.0,22.75,SR
428136,"Python for Data science, Machine Learning and AI (Beginners)",12428,4.36364,469,84,0,2015,64.0,22.75,SR
379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,12931,4.23333,469,18,0,2015,240.0,22.75,SR
3150550,The Complete SQL Course 2020: Become a MYSQL Master,13785,3.87286,469,32,0,2020,64.0,22.75,SR
879448,Develop Full iOS Twitter Clone App in Swift & Custom Backend,2412,4.6,468,117,0,2016,432.0,22.75,SR
1904956,Advanced Selenium WebDriver with Java and TestNG,3137,4.39453,468,51,0,2018,112.0,22.75,SR
1954018,Advanced REST APIs with Flask and Python,6937,4.62195,468,133,0,2018,432.0,22.75,SR
851020,The Complete LibGDX Game Course Using Java,8399,4.36667,467,92,0,2016,320.0,22.75,SR
3131540,Electron From Scratch: Build Desktop Apps With JavaScript,3311,4.69215,467,59,0,2020,288.0,22.75,SR
2996688,Whatsapp Automation Using Python,13785,3.87255,467,6,0,2020,64.0,22.75,SR
1404594,Learn To Code by Making Video Games - No Experience Needed!,2233,4.65625,466,58,0,2018,432.0,22.75,SR
1485842,BDD in C# - using Specflow (Cucumber) to develop a REST API and automate software testing,5615,4.04167,465,12,0,2018,384.0,22.75,SR
1890436,Selenium Python - Step by Step for Beginners with Framework,1788,4.33784,465,55,0,2018,112.0,22.75,SR
1551858,Make a YouTube Clone from Scratch: JavaScript PHP and MySQL,3064,4.62745,464,147,0,2018,160.0,22.75,SR
1859116,ArcPy for Python Developers using ArcGIS Pro,2533,4.35714,463,78,0,2018,256.0,22.75,SR
1220288,The Kotlin Language: Fundamentals and Basics,13785,4.5,463,59,0,2017,432.0,22.75,SR
1242092,Single-Page Application with ASP.NET & jQuery Hands-On,3206,4.56818,462,50,0,2017,160.0,22.75,SR
882488,WordPress Development For Beginners,13785,3.8,462,21,0,2016,304.0,22.75,SR
2678112,The Full Stack Web Development Bootcamp 2020,11033,4.5814,462,147,0,2019,432.0,22.75,SR
991290,Dynamic JavaScript Master Class AJAX JSON Simple APIs,13362,4.32456,462,67,0,2016,432.0,22.75,SR
1269108,Angular automation with Protractor + Typescript + Cucumber,2628,4.12121,462,47,0,2017,192.0,22.75,SR
3040786,Which ASP.NET Core,1960,4.7335,461,93,0,2020,432.0,22.75,SR
1282932,The Complete Android Material Design Course™,13785,4.15,460,123,0,2017,432.0,22.75,SR
147908,JavaScript for Beginning Web Developers,7834,4.05,460,30,0,2014,240.0,22.75,SR
1233590,Construct 3 -  The Complete Game Creation Learning Course,1595,4.67568,460,118,0,2017,432.0,22.75,SR
2329500,Build Multiplayer Games With Unity And Photon ( PUN 2),2349,4.59633,460,87,0,2019,432.0,22.75,SR
1357116,Elementor - Build Amazing WordPress Pages With Elementor,1996,4.54082,459,58,0,2017,320.0,22.75,SR
1401134,Website from Scratch in 1 hour using Bootstrap 4,12182,3.95,459,19,0,2017,320.0,22.75,SR
149042,JavaScript for Absolute Beginners,10730,4.15,459,16,0,2014,64.0,22.75,SR
842058,Build A Web App With Spring Framework and Angular 2,2255,3.75,459,48,0,2016,432.0,22.75,SR
2795746,React JS - A Complete Guide for Frontend Web Development,13785,4.325,458,147,0,2020,64.0,22.75,SR
2291667,Learn to make a 3D Platformer Game with Unity,2713,4.69718,457,108,0,2019,432.0,22.75,SR
1399474,The Complete Python Course for Machine Learning Engineers,2802,4.19231,457,108,0,2017,64.0,22.75,SR
789692,Learn Xamarin by Creating Real World Cross-Platform Apps,2393,3.5,456,48,0,2016,64.0,22.75,SR
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,3256,4.65,456,70,0,2016,64.0,22.75,SR
1103724,Data Structures and Algorithms In Python,1850,4.19672,456,130,0,2017,432.0,22.75,SR
1945486,Data Science Masterclass With R! 4 Projects+8 Case Studies,6541,4.47059,456,147,0,2018,64.0,22.75,SR
1893502,Unity Basics: A Monetised Android/iOS Game in 4 Hours.,6479,4.28571,456,40,0,2018,192.0,22.75,SR
344224,Java Spring Security,2736,4.22667,455,15,0,2014,64.0,22.75,SR
891822,SQL Server Administration: (SQL Server Integration Services),3047,4.5375,453,29,0,2016,64.0,22.75,SR
1757576,Oracle Analytic Functions In-Depth & Advanced Oracle SQL,3445,4.55147,452,85,0,2018,432.0,22.75,SR
