id,title,categories,num_subscribers,avg_rating,num_reviews,num_lectures,num_practice_tests,year,price_amount,discount_amount,currency
1693826,CSS Bootcamp - Master CSS (Including CSS Grid / Flexbox),"['web', 'data science', 'css']",2249,4.4375,399,89,0,2018,64.0,22.75,SR
2039416,Learn Advanced CSS3,"['web', 'css']",13785,3.84167,398,21,0,2018,432.0,22.75,SR
1051008,MongoDB 3.2: Professional Developer,['database'],2539,4.5625,398,132,0,2017,160.0,22.75,SR
883000,Complete WordPress Theme Developer Course With Bootstrap,"['web', 'data science']",4071,4.0,398,147,0,2016,432.0,22.75,SR
1705926,Deep Learning for Computer Vision with Tensor Flow and Keras,"['data science', 'AI']",2492,4.14286,398,63,0,2018,432.0,22.75,SR
2645708,A Java Spring Boot Microservices project for beginners,"['data science', 'java']",10198,4.14744,396,59,0,2020,64.0,22.75,SR
805894,Linux Shell Course for Beginners - Lite,['data science'],2918,4.1875,395,7,0,2016,64.0,22.75,SR
390962,Learn Apache Cassandra from Scratch,['database'],4240,4.3,395,25,0,2015,128.0,22.75,SR
1125778,Mastering Reactive Extensions with C# and .NET,['c#'],2715,4.51923,395,33,0,2017,160.0,22.75,SR
176432,HTML5 Essentials for Beginners,"['web', 'data science', 'html']",10967,4.275,395,15,0,2014,240.0,22.75,SR
2243250,Django Masterclass : Build Web Apps With Python & Django,"['web', 'data science', 'AI', 'python', 'go']",2115,4.37405,394,147,0,2019,432.0,22.75,SR
791836,"Scala Applied, Part 2",['other'],2793,4.69697,394,118,0,2016,64.0,22.75,SR
2552991,AWS AppSync & Amplify with React & GraphQL - Complete Guide,"['web', 'data science']",3121,4.54348,394,97,0,2019,416.0,22.75,SR
3138058,Deno: The Complete Guide Zero to Mastery,['other'],4812,4.75654,392,147,0,2020,432.0,22.75,SR
30204,Learn Flowcharting and Pseudocode. Be a better programmer!,['data science'],2258,4.54688,392,21,0,2013,160.0,22.75,SR
1959834,Learn React by building and deploying production ready app,['web'],11094,4.35,391,17,0,2018,224.0,22.75,SR
701570,Build Real World Websites from Scratch using HTML5 and CSS3,"['web', 'html', 'css']",13785,4.45,390,61,0,2016,432.0,22.75,SR
714978,Artificial Intelligence II - Neural Networks in Java,"['AI', 'java']",4379,4.125,390,62,0,2016,432.0,22.75,SR
1033356,Modern OpenGL C++ 3D Game Tutorial Series & 3D Rendering,"['cpp', 'game development']",13785,4.22727,390,73,0,2017,432.0,22.75,SR
881810,Model and Texture a Stylized Dungeon for Games,"['data science', 'game development']",2066,4.1,390,41,0,2016,64.0,22.75,SR
1289588,The HTML And CSS Bootcamp,"['web', 'html', 'css']",13785,4.3,390,32,0,2017,320.0,22.75,SR
1446262,Digital Signal Processing  (DSP)  From Ground Up™ in Python,"['data science', 'AI', 'python', 'software development tools']",2245,4.19,389,147,0,2018,416.0,22.75,SR
611936,Apple TV App & Game Development for tvOS,"['data science', 'mobile', 'game development']",11670,4.5,389,80,0,2015,80.0,22.75,SR
837742,Python GUI : From A-to-Z With 2 Final Projects,"['data science', 'AI', 'python']",6430,3.85,388,41,0,2016,96.0,22.75,SR
983354,SQL Made Simple: SQL Server Queries for Non-Programmers,"['data science', 'database']",3782,4.18056,388,119,0,2016,432.0,22.75,SR
2163740,SAP PI / SAP PO: Interface Development with Standard Adapter,['other'],2210,4.46923,388,102,0,2019,432.0,22.75,SR
99422,Learn MS SQL Server 2017 With Db Design Techniques,"['data science', 'database']",10392,4.05,388,43,0,2013,80.0,22.75,SR
1151304,The Complete Job Control Language (JCL) Course.,['other'],3640,4.42029,387,106,0,2017,432.0,22.75,SR
1738022,Build a User Authentication Web App With Python and Django,"['web', 'data science', 'AI', 'mobile', 'python']",6722,4.61364,387,32,0,2018,432.0,22.75,SR
2578302,Learn Elementor - WordPress Front-End Development Course,"['web', 'data science']",2058,4.70565,386,57,0,2019,432.0,22.75,SR
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,"['web', 'data science']",13785,4.15,386,19,0,2016,64.0,22.75,SR
2555332,Unreal Engine Blueprints - The Ultimate Developer Course,"['data science', 'game development']",3045,4.60526,386,120,0,2019,432.0,22.75,SR
2369426,Complete Angular 9 from Zero to Hero | Get Hired,"['web', 'data science']",6067,4.24815,386,147,0,2019,64.0,22.75,SR
1281650,Building your First VR Experience with Unity,"['data science', 'game development']",2796,4.38,386,52,0,2017,432.0,22.75,SR
1817082,Python Programming in 5 Hours,"['data science', 'AI', 'python']",12916,4.125,386,104,0,2018,64.0,22.75,SR
2376410,"Bash Scripting, Linux and Shell Programming Complete Guide",['other'],13785,4.32143,385,59,0,2019,432.0,22.75,SR
861528,PHP Security,['web'],3021,4.05556,384,24,0,2016,160.0,22.75,SR
2517884,TensorFlow 2.0 Practical,['other'],3512,4.39855,384,84,0,2019,448.0,22.75,SR
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,"['web', 'javascript', 'java']",13785,4.05,384,48,0,2017,432.0,22.75,SR
1885438,NLP and Text mining with python(for absolute beginners only),"['data science', 'AI', 'python']",9864,3.75,383,33,0,2018,64.0,22.75,SR
1628048,ASP.NET Core Identity and Security (SECOND EDITION),['web'],3097,4.33846,383,37,0,2018,112.0,22.75,SR
1796660,Build an Online Store with React and GraphQL in 90 Minutes,['web'],2619,4.1125,382,51,0,2018,112.0,22.75,SR
846270,JavaScript JSON and AJAX Explained JavaScript Objects,"['web', 'AI', 'javascript', 'java']",3975,4.28571,382,16,0,2016,272.0,22.75,SR
2439958,Unity 3D Video Game Kit Introduction,['game development'],10661,4.58621,382,27,0,2019,304.0,22.75,SR
1693472,SwiftUI Masterclass: iOS 14 App Development with Swift 5,['mobile'],1730,4.32908,382,117,0,2019,80.0,22.75,SR
2289251,"Build Your own Self Driving Car | Deep Learning, OpenCV, C++","['data science', 'AI', 'cpp']",2528,4.04167,382,47,0,2019,432.0,22.75,SR
987064,Learn by Doing: Vue JS 2.0 the Right Way,"['web', 'javascript']",1779,4.25,382,32,0,2016,304.0,22.75,SR
1515336,Complete Modern Amazon clone: Angular 5 and Node.js,"['web', 'data science', 'javascript']",13785,3.65,382,107,0,2018,160.0,22.75,SR
688968,PHP with PDO - ULTIMATE Crash Course,['web'],2152,4.26923,381,18,0,2015,160.0,22.75,SR
1857178,Become an Azure DevOps Hero,"['data science', 'software development tools']",1887,3.69444,381,23,0,2018,336.0,22.75,SR
2220928,Machine Learning A-Z: Become Kaggle Master,['AI'],2393,4.05208,381,147,0,2019,432.0,22.75,SR
1093030,OpenShift Developers Workshop,['other'],1663,4.45,380,26,0,2017,96.0,22.75,SR
1026356,Develop 16 Augmented Reality Apps in Vuforia 8 in Unity 2020,['game development'],9368,4.05,380,42,0,2017,432.0,22.75,SR
2554215,Learn Basic JavaScript,"['web', 'javascript', 'java']",13785,3.31915,380,20,0,2019,432.0,22.75,SR
213180,Learning Oracle 12c - A Beginners Oracle Training Video,"['AI', 'database']",1958,4.5,380,102,0,2014,160.0,22.75,SR
2289605,Beat the Codility Coding Interview in Java,['java'],1398,4.54217,379,83,0,2019,64.0,22.75,SR
1466764,MonoGame: Introduction to C# Game Programming,"['c#', 'game development']",1400,4.51316,378,61,0,2017,160.0,22.75,SR
860394,Java/Apache Maven: The Truth About Building Java Programs,"['java', 'database']",3020,4.41667,377,50,0,2016,112.0,22.75,SR
3191426,Javascript basics in 34 minutes,"['web', 'javascript', 'java']",13785,3.95878,377,12,0,2020,80.0,22.75,SR
628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,['web'],1776,4.33871,377,15,0,2015,160.0,22.75,SR
2459590,Python GUI Programming Using PyQt5,"['data science', 'AI', 'python']",2398,4.27885,377,118,0,2019,256.0,22.75,SR
2661168,The Ultimate Guide to making a 2D strategy game in Unity,['game development'],2075,4.43662,376,31,0,2019,160.0,22.75,SR
912996,The Bubble Course - Create Complete Web Apps without Coding,['web'],4650,3.8,376,47,0,2016,96.0,22.75,SR
1468234,Mastering C++ Standard Library Features,['cpp'],2735,4.32,376,28,0,2018,400.0,22.75,SR
452576,"HTML, CSS and JavaScript Complete course","['web', 'javascript', 'java', 'html', 'css']",12492,4.39655,376,125,0,2015,64.0,22.75,SR
3062508,A Beginner's Guide to Android App Development,['mobile'],13785,4.07507,376,17,0,2020,64.0,22.75,SR
2266866,Complete React Native bootcamp - Build 18 iOS & Android app,"['web', 'mobile']",1725,4.19048,376,137,0,2019,432.0,22.75,SR
1405082,UML Class Diagrams for Programmers,['data science'],2387,4.38333,376,21,0,2018,432.0,22.75,SR
1615138,Hadoop MAPREDUCE in Depth | A Real-Time course on Mapreduce,['other'],3318,4.75,375,54,0,2018,80.0,22.75,SR
384266,Selenium WebDriver Test Automation Framework With Real Project,"['web', 'data science']",12355,3.85,375,44,0,2015,128.0,22.75,SR
648022,Perl Programming for Beginners,['data science'],2457,4.28,375,70,0,2015,320.0,22.75,SR
621022,Projects in MongoDB - Learn MongoDB Building Projects,['database'],5606,4.0,375,94,0,2015,160.0,22.75,SR
1641598,iOS 12 Chat Application like WhatsApp and Viber,['mobile'],13342,4.5,375,147,0,2018,432.0,22.75,SR
916320,Full introduction to Drupal 8 theming in easy steps,['other'],1938,4.08621,375,57,0,2016,160.0,22.75,SR
903526,HTML Web Development Crash Course,"['web', 'html']",13785,3.96154,374,18,0,2016,64.0,22.75,SR
1456946,Java: Socket Programming Simplified,['java'],9511,4.7,374,16,0,2017,96.0,22.75,SR
1189986,Discover Augmented Reality Games - Unity/Vuforia *Updated*,"['data science', 'game development']",2545,4.6,374,77,0,2017,400.0,22.75,SR
522140,QlikView Server and Publisher,['data science'],1439,4.61765,374,64,0,2016,160.0,22.75,SR
2321154,Using TypeScript with React,['other'],2002,4.2381,374,94,0,2019,320.0,22.75,SR
1660470,Getting started with DevOps using Azure DevOps & Docker,"['data science', 'software development tools']",12292,4.19271,374,19,0,2018,64.0,22.75,SR
1466192,Level Management in Unity,['game development'],3295,4.75,373,52,0,2018,304.0,22.75,SR
886046,Learn by Example : HBase - The Hadoop Database,['database'],4803,3.85,372,43,0,2016,320.0,22.75,SR
783694,Learn By Example: Statistics and Data Science in R,['data science'],4830,3.8,372,82,0,2016,320.0,22.75,SR
3014520,The Machine Learning Course 2020,['AI'],13785,3.37778,372,5,0,2020,432.0,22.75,SR
1139400,How to Install a Free SSL Certificate using Let's Encrypt,['other'],13785,4.3869,371,20,0,2017,304.0,22.75,SR
1199774,JavaScript 2017: Become Top Rated Web Developer,"['web', 'javascript', 'java']",1897,3.8,371,32,0,2017,368.0,22.75,SR
2377464,JavaScript & LeetCode | The Interview Bootcamp,"['web', 'javascript', 'java']",13785,4.2,370,66,0,2019,432.0,22.75,SR
810166,Manual Testing | DATABASE| UNIX| JIRA| API| AGILE |Mobile,"['mobile', 'database', 'software development tools']",2949,4.33784,370,116,0,2016,352.0,22.75,SR
791414,JavaScript programming: JavaScript for beginners,"['web', 'data science', 'javascript', 'java']",2749,3.7,370,75,0,2016,176.0,22.75,SR
1051548,Python Fundamentals,"['data science', 'AI', 'python']",10067,4.3,369,49,0,2016,320.0,22.75,SR
1547118,Learning Path: Powershell: Getting Started with Powershell 6,['other'],2727,4.29365,369,55,0,2018,432.0,22.75,SR
11152,Learning C# .NET - Programming for Beginners.,"['data science', 'c#']",2922,4.1875,369,115,0,2011,160.0,22.75,SR
1693610,Learn DevOps: On-Prem or Cloud Agnostic Kubernetes,"['data science', 'software development tools']",4745,4.27586,369,38,0,2018,128.0,22.75,SR
2322512,C# Basics for Beginners: Learn Coding with C#,"['data science', 'c#']",13785,4.53571,368,31,0,2019,432.0,22.75,SR
927622,Software Testing : Effective Test Case Writing & Formatting,['other'],1463,4.34286,368,30,0,2016,224.0,22.75,SR
1589254,PHP OOP - Understand Object Oriented Programming in PHP,['web'],11225,4.2,368,25,0,2018,64.0,22.75,SR
1053406,Java Web Services Part 2 - SOAP and REST Security,"['web', 'java']",5708,4.54348,368,110,0,2017,64.0,22.75,SR
977810,Learn Modern JavaScript: Getting Started,"['web', 'javascript', 'java']",1808,4.58929,368,117,0,2016,240.0,22.75,SR
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,"['web', 'html', 'css']",7684,4.3,368,52,0,2013,64.0,22.75,SR
976284,Mastering DevOps,['software development tools'],2388,3.85,367,38,0,2016,320.0,22.75,SR
602084,Github introduction to version control and remote files,['software development tools'],13785,4.2,367,14,0,2015,320.0,22.75,SR
1313410,How To Make A Wordpress Website -Elementor Page Builder,"['web', 'data science']",13122,4.55,367,26,0,2017,64.0,22.75,SR
519596,"Chart JS, the complete guide. ChartJS missing manual.","['web', 'javascript']",8606,4.02632,367,147,0,2015,320.0,22.75,SR
2020464,From A Non Programmer To Full Stack .NET Developer,['data science'],2611,3.75,367,46,0,2019,320.0,22.75,SR
453290,"Learn ASP NET with Bootstrap,Entity Framework,JavaScript,C#","['web', 'javascript', 'java', 'c#']",1939,4.05,367,95,0,2015,64.0,22.75,SR
639984,Construct 2 - From Beginner to Advanced - Ultimate Course!,['data science'],1987,4.0,366,118,0,2015,432.0,22.75,SR
158964,Master Data Management,['data science'],1546,3.24324,366,58,0,2014,160.0,22.75,SR
1726950,CSS - MASTERING ANIMATIONS,"['web', 'css']",13785,4.45,366,28,0,2018,176.0,22.75,SR
2663578,JavaScript for Beginners - Learn with 6 main projects!,"['web', 'data science', 'AI', 'javascript', 'java']",13785,4.58163,366,59,0,2019,432.0,22.75,SR
1296184,The Ultimate iOS 11 & Swift 4 Course. Learn to Build Apps!,['mobile'],13785,4.4,366,147,0,2017,432.0,22.75,SR
817440,TeamCity: continuous integration & DevOps with Java and .NET,"['java', 'software development tools']",2656,4.2,365,38,0,2016,400.0,22.75,SR
2564962,MERN Stack - The Complete Guide,['other'],2479,4.38462,365,44,0,2019,96.0,22.75,SR
2588280,Create a Netflix clone from Scratch: JavaScript PHP + MySQL,"['web', 'javascript', 'java', 'database']",2181,4.66355,365,141,0,2019,160.0,22.75,SR
2045744,C# for Beginners - Coding From Scratch,"['data science', 'c#']",5073,4.4321,364,30,0,2018,432.0,22.75,SR
2228248,Simplified Magento 2: Video Course - From Beginner To Expert,['data science'],1463,3.7971,364,77,0,2019,160.0,22.75,SR
3033182,CSS - Basics to Advanced,"['web', 'css']",13785,4.36483,363,48,0,2020,64.0,22.75,SR
1344820,Make an Assassins GO Board Game in Unity,"['go', 'game development']",2540,4.68182,363,73,0,2017,224.0,22.75,SR
1488132,CDI/CD with TeamCity From Beginner to Advanced,['data science'],3554,4.29412,362,41,0,2018,400.0,22.75,SR
1158582,Introduction to iOS Game Development with SpriteKit & Swift,"['mobile', 'game development']",2129,4.1,361,98,0,2017,432.0,22.75,SR
1351074,PLC & AC Drive with Automatic & Manual Industrial Control,['other'],1971,4.22414,361,127,0,2018,304.0,22.75,SR
1745158,Make a Google search engine clone: JavaScript PHP and MySQL,"['web', 'javascript', 'java', 'database']",2517,4.64,361,61,0,2018,160.0,22.75,SR
1512598,The Complete SQL Server For Beginners,"['data science', 'database']",1777,4.09615,360,139,0,2018,432.0,22.75,SR
1356458,"Vue.js: Full Stack App With Firebase, Vuex & Router [2020]","['web', 'data science', 'mobile', 'javascript', 'database']",2031,4.175,360,64,0,2017,432.0,22.75,SR
3225779,Docker Course for Beginners,"['data science', 'software development tools']",13785,3.97881,359,11,0,2020,64.0,22.75,SR
997916,Amazon Alexa Development: From Beginner to Intermediate,['data science'],3201,4.25,359,65,0,2016,432.0,22.75,SR
1833748,Learn Web Scraping with NodeJs in 2020 - The Crash Course,"['web', 'javascript']",2300,4.54348,358,50,0,2018,336.0,22.75,SR
558554,NoSQL: Neo4j and Cypher (Part: 2-Intermediate),"['data science', 'database']",2372,4.5,358,27,0,2015,112.0,22.75,SR
637840,Learn Knockout JS Framework from GroundUp,"['web', 'javascript']",1610,3.8,358,32,0,2015,128.0,22.75,SR
1360234,HTTP to HTTPS - Secure your Website with SSL for Free,"['web', 'data science']",3289,4.35,358,37,0,2017,304.0,22.75,SR
1863490,Tensorflow and Keras For Neural Networks and Deep Learning,"['data science', 'AI']",10093,4.43182,357,77,0,2018,432.0,22.75,SR
1980824,Getting started with WebAssembly & Emscripten,['web'],2066,4.60227,357,23,0,2018,400.0,22.75,SR
2251868,Design Patterns in JavaScript,"['web', 'javascript', 'java']",3544,4.26923,357,103,0,2019,320.0,22.75,SR
1896676,The Ultimate Beginners Guide to Game Development with ROBLOX,['game development'],1931,4.1828,357,147,0,2018,80.0,22.75,SR
1315552,Advanced iOS & Firebase: Rideshare,"['mobile', 'database']",3059,4.45,357,40,0,2017,432.0,22.75,SR
1527260,Modern JavaScript The Complete Course - Build +15 Projects,"['web', 'javascript', 'java']",2040,4.55882,357,147,0,2018,432.0,22.75,SR
672008,Learn To Code Like a Pro With VI Editor,['other'],7873,4.75,356,22,0,2015,96.0,22.75,SR
1861342,"Java Servlet, JSP and Hibernate: Build eCommerce Website","['web', 'javascript', 'java']",2164,4.58654,356,147,0,2019,64.0,22.75,SR
2782838,Complete JAVA Bootcamp: Go from zero to hero with Spring,"['java', 'go']",13785,4.09569,356,40,0,2020,64.0,22.75,SR
2518074,Learn BERT - most powerful NLP algorithm by Google,['AI'],1870,4.2265,356,37,0,2019,448.0,22.75,SR
1186394,Unity & Blender Masterclass: Make a 3D Zenda Game!,"['data science', 'game development']",5379,4.35,356,147,0,2017,432.0,22.75,SR
1560080,JavaScript for beginners - Quick JavaScript Fundamentals,"['web', 'data science', 'javascript', 'java']",9319,4.5,356,15,0,2018,320.0,22.75,SR
1008174,Automation framework with Selenium Java (Advanced),['java'],2090,4.35366,355,99,0,2016,224.0,22.75,SR
1943926,Kubernetes for developers,"['data science', 'software development tools']",12958,4.36364,355,36,0,2018,64.0,22.75,SR
1538348,Web Security and Hacking for Beginners,"['web', 'data science']",8825,4.38462,355,75,0,2018,96.0,22.75,SR
600508,Digital Signal Processing with MATLAB (Codes Included),['software development tools'],3298,3.89286,355,33,0,2015,320.0,22.75,SR
56582,PHP for Absolute Beginners,"['web', 'data science']",13785,4.05,355,84,0,2013,320.0,22.75,SR
3048150,Crash Course to Learn Python coding from basic beginning,"['data science', 'AI', 'python']",13785,3.73729,354,41,0,2020,432.0,22.75,SR
719054,C# Programming for Beginners:Practical Applications Approach,"['data science', 'c#']",2055,4.58491,354,129,0,2016,96.0,22.75,SR
2222446,"Mastering Django - AJAX, Class Based Views, Forms","['web', 'go']",1770,4.67143,354,38,0,2019,432.0,22.75,SR
787226,Xamarin Android - A Master Guide to App Development in C#,"['data science', 'mobile', 'c#']",2111,4.2,353,76,0,2016,64.0,22.75,SR
1330540,Learn How to Build a Website with jQuery,['web'],8333,4.1,353,44,0,2017,320.0,22.75,SR
1117068,Unit testing your Javascript with jasmine,"['web', 'data science', 'javascript', 'java']",2595,4.46364,352,85,0,2018,320.0,22.75,SR
1993270,Bluetooth Low Energy (BLE)  From  Ground Up™,['other'],2547,3.875,352,64,0,2019,304.0,22.75,SR
361946,The Java EE Course - build a Java EE app from scratch,"['mobile', 'java']",1052,3.9,352,98,0,2015,144.0,22.75,SR
2490762,Build a Stock Market Web App With Python and Django,"['web', 'data science', 'AI', 'mobile', 'python']",7253,4.57627,352,41,0,2019,432.0,22.75,SR
1343418,Computer Science 101 - Computers & Programming for Beginners,['data science'],1129,4.37255,351,36,0,2017,64.0,22.75,SR
1251008,VSD - TCL programming - From novice to expert - Part 1,['other'],1800,4.06863,351,29,0,2017,304.0,22.75,SR
34897,API in C#: The Best Practices of Design and Implementation,['c#'],2991,4.3125,350,64,0,2016,112.0,22.75,SR
934896,Introduction to Kubernetes using Docker,['software development tools'],2209,4.0,349,36,0,2016,320.0,22.75,SR
1336420,PHP: The Complete PHP MVC Course,['web'],12861,4.4,349,144,0,2018,320.0,22.75,SR
767596,"Three.js & WebGL 3D Programming Crash Course (VR, OpenGL)","['web', 'javascript']",13785,4.1,349,21,0,2016,64.0,22.75,SR
818136,Build Your Own Online Store - No Coding Required!,['data science'],13785,4.65,349,25,0,2016,160.0,22.75,SR
1058670,Learn Advanced T-SQL For SQL Server Administrator,"['data science', 'database']",2502,4.41026,349,34,0,2017,64.0,22.75,SR
1477230,"Learn PHP 7, MySQL, Object-Oriented Programming, PHP Forms","['web', 'database']",1729,4.40909,349,76,0,2017,320.0,22.75,SR
1139180,Introduction to Algorithms and Data Structures in Swift 5,['mobile'],2269,4.34286,347,60,0,2017,336.0,22.75,SR
1366374,DevOps: Automate your infrastructure using Ansible and IaC,"['data science', 'software development tools']",2437,4.2,347,50,0,2017,432.0,22.75,SR
990276,New to Unix / Linux Command? Learn Step by Step|For Beginner,['data science'],2995,4.40541,347,147,0,2017,336.0,22.75,SR
2315768,Automated Software Testing with TestCafe [2020],['other'],1063,4.21333,347,84,0,2019,160.0,22.75,SR
570544,Practical Data Science: Analyzing Stock Market Data with R,['data science'],2331,4.5,346,18,0,2015,160.0,22.75,SR
3146720,The Data Science Certification Course,['data science'],13785,2.95991,346,7,0,2020,432.0,22.75,SR
259050,The Complete Android Oreo and Nougat App Tutorials,['mobile'],13785,3.85,346,147,0,2014,432.0,22.75,SR
1312930,Become an iOS/Android Game Developer with Unity 2017,"['data science', 'mobile', 'game development']",13785,3.85,346,49,0,2017,432.0,22.75,SR
1279322,The Complete iOS11 Swift4 Development Course - Build 28 Apps,['mobile'],7866,4.0,346,147,0,2017,432.0,22.75,SR
1715894,Full-Stack React with GraphQL and Apollo Boost,['web'],2489,4.29412,346,76,0,2018,112.0,22.75,SR
1490394,React Native Design - Build front end of 10 mobile Apps,['mobile'],2242,3.97222,345,47,0,2018,432.0,22.75,SR
2196448,web development for beginners,"['web', 'data science']",13785,4.06818,345,112,0,2019,64.0,22.75,SR
219838,Learn XML Crash Course: Discover Essential XML Fundamentals,['data science'],4472,3.96429,344,18,0,2014,240.0,22.75,SR
2425522,Understanding APIs and RESTful APIs Crash Course,['other'],5250,4.26531,344,22,0,2019,432.0,22.75,SR
129164,MySQL Database Training for Beginners,"['data science', 'AI', 'database']",6177,4.5,344,41,0,2013,240.0,22.75,SR
915296,The Ultimate PHP with MySQL Developer Course,"['web', 'data science', 'database']",8430,4.2,344,35,0,2016,432.0,22.75,SR
